WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
03/14/2020,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,5228,Demonstrations,285,26.1927,50.5508
03/28/2020,Middle East,Bahrain,Capital,Protests,Peaceful protest,2,0,46009,Demonstrations,285,26.1927,50.5508
04/04/2020,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,33809,Demonstrations,285,26.1927,50.5508
05/02/2020,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,7641,Demonstrations,285,26.1927,50.5508
05/23/2020,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,26585,Demonstrations,285,26.1927,50.5508
09/12/2020,Middle East,Bahrain,Capital,Protests,Peaceful protest,19,0,142595,Demonstrations,285,26.1927,50.5508
09/19/2020,Middle East,Bahrain,Capital,Protests,Peaceful protest,2,0,33809,Demonstrations,285,26.1927,50.5508
09/26/2020,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,5228,Demonstrations,285,26.1927,50.5508
10/17/2020,Middle East,Bahrain,Capital,Protests,Peaceful protest,3,0,29718,Demonstrations,285,26.1927,50.5508
10/24/2020,Middle East,Bahrain,Capital,Protests,Peaceful protest,2,0,29718,Demonstrations,285,26.1927,50.5508
11/07/2020,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,22077,Demonstrations,285,26.1927,50.5508
12/12/2020,Middle East,Bahrain,Capital,Protests,Peaceful protest,4,0,42646,Demonstrations,285,26.1927,50.5508
01/16/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,22186,Demonstrations,285,26.1927,50.5508
01/23/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,22186,Demonstrations,285,26.1927,50.5508
01/30/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,2,0,28708,Demonstrations,285,26.1927,50.5508
02/06/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,4,0,22186,Demonstrations,285,26.1927,50.5508
02/13/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,74222,Demonstrations,285,26.1927,50.5508
02/27/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,22186,Demonstrations,285,26.1927,50.5508
03/20/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,22186,Demonstrations,285,26.1927,50.5508
03/27/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,24,0,222068,Demonstrations,285,26.1927,50.5508
04/03/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,60,0,272791,Demonstrations,285,26.1927,50.5508
04/10/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,27,0,142608,Demonstrations,285,26.1927,50.5508
04/17/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,39,0,141517,Demonstrations,285,26.1927,50.5508
04/24/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,36,0,133963,Demonstrations,285,26.1927,50.5508
05/01/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,10,0,69918,Demonstrations,285,26.1927,50.5508
05/08/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,16,0,86680,Demonstrations,285,26.1927,50.5508
05/15/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,13,0,105147,Demonstrations,285,26.1927,50.5508
05/22/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,3,0,15599,Demonstrations,285,26.1927,50.5508
06/05/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,85926,Demonstrations,285,26.1927,50.5508
06/12/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,17221,Demonstrations,285,26.1927,50.5508
06/19/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,6522,Demonstrations,285,26.1927,50.5508
06/26/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,4,0,13807,Demonstrations,285,26.1927,50.5508
07/03/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,15,0,55399,Demonstrations,285,26.1927,50.5508
07/10/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,11,0,47685,Demonstrations,285,26.1927,50.5508
07/17/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,2,0,16362,Demonstrations,285,26.1927,50.5508
07/24/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,5,0,9077,Demonstrations,285,26.1927,50.5508
07/31/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,16362,Demonstrations,285,26.1927,50.5508
08/07/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,9077,Demonstrations,285,26.1927,50.5508
08/14/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,4,0,9077,Demonstrations,285,26.1927,50.5508
08/21/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,9077,Demonstrations,285,26.1927,50.5508
08/28/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,38977,Demonstrations,285,26.1927,50.5508
09/04/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,38977,Demonstrations,285,26.1927,50.5508
09/11/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,13,0,72258,Demonstrations,285,26.1927,50.5508
09/18/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,31263,Demonstrations,285,26.1927,50.5508
09/25/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,31263,Demonstrations,285,26.1927,50.5508
10/02/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,11,0,80126,Demonstrations,285,26.1927,50.5508
10/09/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9077,Demonstrations,285,26.1927,50.5508
10/16/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9077,Demonstrations,285,26.1927,50.5508
10/23/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,5,0,9077,Demonstrations,285,26.1927,50.5508
10/30/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,9077,Demonstrations,285,26.1927,50.5508
11/06/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,16791,Demonstrations,285,26.1927,50.5508
11/13/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,31263,Demonstrations,285,26.1927,50.5508
11/20/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,43069,Demonstrations,285,26.1927,50.5508
11/27/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,20883,Demonstrations,285,26.1927,50.5508
12/04/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9077,Demonstrations,285,26.1927,50.5508
12/11/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,24345,Demonstrations,285,26.1927,50.5508
12/18/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,28437,Demonstrations,285,26.1927,50.5508
12/25/2021,Middle East,Bahrain,Capital,Protests,Peaceful protest,10,0,69828,Demonstrations,285,26.1927,50.5508
01/01/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,43780,Demonstrations,285,26.1927,50.5508
01/08/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,16629,Demonstrations,285,26.1927,50.5508
01/15/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,5,0,9263,Demonstrations,285,26.1927,50.5508
01/22/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,39662,Demonstrations,285,26.1927,50.5508
01/29/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,31748,Demonstrations,285,26.1927,50.5508
02/05/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,13,0,44416,Demonstrations,285,26.1927,50.5508
02/12/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,18,0,148667,Demonstrations,285,26.1927,50.5508
02/19/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9263,Demonstrations,285,26.1927,50.5508
02/26/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,9263,Demonstrations,285,26.1927,50.5508
03/05/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,17177,Demonstrations,285,26.1927,50.5508
03/12/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,51782,Demonstrations,285,26.1927,50.5508
03/19/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9263,Demonstrations,285,26.1927,50.5508
03/26/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,32290,Demonstrations,285,26.1927,50.5508
04/02/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,29649,Demonstrations,285,26.1927,50.5508
04/09/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,10,0,47380,Demonstrations,285,26.1927,50.5508
04/16/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,16629,Demonstrations,285,26.1927,50.5508
04/23/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,12,0,129318,Demonstrations,285,26.1927,50.5508
04/30/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,2,0,9263,Demonstrations,285,26.1927,50.5508
05/07/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,14850,Demonstrations,285,26.1927,50.5508
05/14/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,56567,Demonstrations,285,26.1927,50.5508
05/21/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,9263,Demonstrations,285,26.1927,50.5508
05/28/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,56567,Demonstrations,285,26.1927,50.5508
06/04/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,14,0,103323,Demonstrations,285,26.1927,50.5508
06/11/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,10,0,56567,Demonstrations,285,26.1927,50.5508
06/18/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,11,0,56567,Demonstrations,285,26.1927,50.5508
06/25/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,21931,Demonstrations,285,26.1927,50.5508
07/02/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,9263,Demonstrations,285,26.1927,50.5508
07/09/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,3,0,49486,Demonstrations,285,26.1927,50.5508
07/16/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9263,Demonstrations,285,26.1927,50.5508
07/23/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,36502,Demonstrations,285,26.1927,50.5508
07/30/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9263,Demonstrations,285,26.1927,50.5508
08/06/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,5,0,31748,Demonstrations,285,26.1927,50.5508
08/13/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9263,Demonstrations,285,26.1927,50.5508
08/20/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,11595,Demonstrations,285,26.1927,50.5508
08/27/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,16981,Demonstrations,285,26.1927,50.5508
09/03/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9263,Demonstrations,285,26.1927,50.5508
09/10/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,5,0,9263,Demonstrations,285,26.1927,50.5508
09/17/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,9263,Demonstrations,285,26.1927,50.5508
09/24/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,83806,Demonstrations,285,26.1927,50.5508
10/01/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9263,Demonstrations,285,26.1927,50.5508
10/08/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,39662,Demonstrations,285,26.1927,50.5508
10/15/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,29845,Demonstrations,285,26.1927,50.5508
10/22/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,16643,Demonstrations,285,26.1927,50.5508
10/29/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,29649,Demonstrations,285,26.1927,50.5508
11/05/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,12,0,81687,Demonstrations,285,26.1927,50.5508
11/12/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,44986,Demonstrations,285,26.1927,50.5508
11/19/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,21295,Demonstrations,285,26.1927,50.5508
11/26/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,21931,Demonstrations,285,26.1927,50.5508
12/03/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,11,0,65275,Demonstrations,285,26.1927,50.5508
12/10/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9263,Demonstrations,285,26.1927,50.5508
12/17/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,10,0,65034,Demonstrations,285,26.1927,50.5508
12/24/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,10,0,72225,Demonstrations,285,26.1927,50.5508
12/31/2022,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9502,Demonstrations,285,26.1927,50.5508
01/07/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9502,Demonstrations,285,26.1927,50.5508
01/14/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,5,0,9502,Demonstrations,285,26.1927,50.5508
01/21/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,22524,Demonstrations,285,26.1927,50.5508
01/28/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9502,Demonstrations,285,26.1927,50.5508
02/04/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,30696,Demonstrations,285,26.1927,50.5508
02/11/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,18,0,142631,Demonstrations,285,26.1927,50.5508
02/18/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9502,Demonstrations,285,26.1927,50.5508
02/25/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,22438,Demonstrations,285,26.1927,50.5508
03/04/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,9502,Demonstrations,285,26.1927,50.5508
03/11/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,30103,Demonstrations,285,26.1927,50.5508
03/18/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9502,Demonstrations,285,26.1927,50.5508
03/25/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,10,0,60998,Demonstrations,285,26.1927,50.5508
04/01/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,44903,Demonstrations,285,26.1927,50.5508
04/08/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,117020,Demonstrations,285,26.1927,50.5508
04/15/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9502,Demonstrations,285,26.1927,50.5508
04/22/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,7579,Demonstrations,285,26.1927,50.5508
04/29/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9502,Demonstrations,285,26.1927,50.5508
05/06/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,32394,Demonstrations,285,26.1927,50.5508
05/13/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,44903,Demonstrations,285,26.1927,50.5508
05/20/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,44725,Demonstrations,285,26.1927,50.5508
05/27/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9502,Demonstrations,285,26.1927,50.5508
06/03/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,22438,Demonstrations,285,26.1927,50.5508
06/10/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9502,Demonstrations,285,26.1927,50.5508
06/17/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,21833,Demonstrations,285,26.1927,50.5508
06/24/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,32394,Demonstrations,285,26.1927,50.5508
07/01/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,9502,Demonstrations,285,26.1927,50.5508
07/08/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9502,Demonstrations,285,26.1927,50.5508
07/15/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9502,Demonstrations,285,26.1927,50.5508
07/22/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,32394,Demonstrations,285,26.1927,50.5508
07/29/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,2,0,21101,Demonstrations,285,26.1927,50.5508
08/05/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,41282,Demonstrations,285,26.1927,50.5508
08/12/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,14,0,119447,Demonstrations,285,26.1927,50.5508
08/19/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,12,0,39968,Demonstrations,285,26.1927,50.5508
08/26/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,44617,Demonstrations,285,26.1927,50.5508
09/02/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,11900,Demonstrations,285,26.1927,50.5508
09/09/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,22524,Demonstrations,285,26.1927,50.5508
09/16/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,17674,Demonstrations,285,26.1927,50.5508
09/23/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,9502,Demonstrations,285,26.1927,50.5508
09/30/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,32394,Demonstrations,285,26.1927,50.5508
10/07/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,11,0,74109,Demonstrations,285,26.1927,50.5508
10/14/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,16,0,136180,Demonstrations,285,26.1927,50.5508
10/21/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,113620,Demonstrations,285,26.1927,50.5508
10/28/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,28612,Demonstrations,285,26.1927,50.5508
11/04/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,62257,Demonstrations,285,26.1927,50.5508
11/11/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,43883,Demonstrations,285,26.1927,50.5508
11/18/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,47462,Demonstrations,285,26.1927,50.5508
11/25/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,51606,Demonstrations,285,26.1927,50.5508
12/02/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,5,0,33964,Demonstrations,285,26.1927,50.5508
12/09/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,45360,Demonstrations,285,26.1927,50.5508
12/16/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,79802,Demonstrations,285,26.1927,50.5508
12/23/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,4,0,27471,Demonstrations,285,26.1927,50.5508
12/30/2023,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,51982,Demonstrations,285,26.1927,50.5508
01/06/2024,Middle East,Bahrain,Capital,Protests,Peaceful protest,4,0,63509,Demonstrations,285,26.1927,50.5508
01/13/2024,Middle East,Bahrain,Capital,Protests,Peaceful protest,2,0,38604,Demonstrations,285,26.1927,50.5508
01/20/2024,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,24905,Demonstrations,285,26.1927,50.5508
01/27/2024,Middle East,Bahrain,Capital,Protests,Peaceful protest,1,0,28860,Demonstrations,285,26.1927,50.5508
02/03/2024,Middle East,Bahrain,Capital,Protests,Peaceful protest,10,0,47034,Demonstrations,285,26.1927,50.5508
02/10/2024,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,73750,Demonstrations,285,26.1927,50.5508
02/17/2024,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,16765,Demonstrations,285,26.1927,50.5508
03/02/2024,Middle East,Bahrain,Capital,Protests,Peaceful protest,5,0,9744,Demonstrations,285,26.1927,50.5508
03/09/2024,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,115095,Demonstrations,285,26.1927,50.5508
03/16/2024,Middle East,Bahrain,Capital,Protests,Peaceful protest,6,0,9744,Demonstrations,285,26.1927,50.5508
03/23/2024,Middle East,Bahrain,Capital,Protests,Peaceful protest,8,0,89412,Demonstrations,285,26.1927,50.5508
03/30/2024,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,110446,Demonstrations,285,26.1927,50.5508
04/06/2024,Middle East,Bahrain,Capital,Protests,Peaceful protest,4,0,50018,Demonstrations,285,26.1927,50.5508
04/13/2024,Middle East,Bahrain,Capital,Protests,Peaceful protest,18,0,57863,Demonstrations,285,26.1927,50.5508
04/20/2024,Middle East,Bahrain,Capital,Protests,Peaceful protest,12,0,86475,Demonstrations,285,26.1927,50.5508
04/27/2024,Middle East,Bahrain,Capital,Protests,Peaceful protest,10,0,57325,Demonstrations,285,26.1927,50.5508
05/04/2024,Middle East,Bahrain,Capital,Protests,Peaceful protest,9,0,125088,Demonstrations,285,26.1927,50.5508
05/11/2024,Middle East,Bahrain,Capital,Protests,Peaceful protest,7,0,117049,Demonstrations,285,26.1927,50.5508
